z 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113
3.850000000000000000e+01 9.310532083494375606e-11 3.311678458333333283e-04 2.960041666666666268e-04 2.390070750019762319e-05 1.381508333333333254e-05 6.319916666666665524e-03 1.308958333333333328e-02 1.036475000000000035e-01 1.105718541728625158e-07 0.000000000000000000e+00 9.525670833333332377e-05 1.106545833333333123e-03 2.009433916666666662e-05 5.100131249999999993e-05 7.251595833333333116e-08 3.731566666666665889e-08 3.392300000000000030e-05 3.655562500000000798e-05 5.407375000000000045e-05 4.580512499999999455e-05 9.676593916672529158e-08 0.000000000000000000e+00 5.724033333333333490e-05 8.713541666666667273e-06 8.237774999999999238e-06 5.164614166666665158e-05 4.170795708333332753e-05 3.599758333333333488e-06 5.746012000000001052e-05 6.785838333333332382e-05 7.086143749999999810e-05 6.490444874999999138e-06 5.260220833333332584e-06 9.001950881249998780e-07 4.289695833333332758e-05 1.358515416666666738e-05 1.792791666666666492e-03 1.683955166666666607e-05 7.216497500000000951e-06 7.881063333333333403e-06 5.038421249999999698e-06 2.984999999999999711e-05 3.919083333333333602e-06 2.185520833333333545e-05 2.419762499999999857e-05 2.915332500000000010e-06 2.040742083333333809e-06 1.396604291666666662e-05 2.697579166666666509e-05 2.886337083333333461e-06 2.886337083333333461e-06 5.590208333333333124e-05 1.969854166666666967e-05 3.147074999999999341e-05 6.427416666666666998e-04 1.891333333333333137e-04 7.025963375000665520e-07 3.984067916666666364e-06 2.718749999999999813e-04 1.700791666666667075e-03 5.762636250278542225e-08 1.739837500000000108e-03 4.814850041670528845e-06 3.896458500000000058e-04 6.002112916666666793e-05 5.818416666666667569e-02 1.667845833333333376e-03 8.917529167155834570e-08 2.334554166666666169e-04 2.587333333333333412e-03 4.820541666666667310e-04 3.770208333333333311e-03 6.364999999999998860e-05 3.088576666666665471e-05 4.937123333470666948e-06 7.294791666666667685e-05 1.343184500068458056e-06 6.006369583673791667e-08 3.321827583490041919e-06 2.357301208390583416e-06 1.164085333359579093e-06 2.270495625112708130e-06 2.836179958493000581e-07 3.957325000219125042e-07 2.425493208464458075e-08 1.105528000077624893e-09 8.001597500512916899e-10 3.137931250182208562e-07 3.046578041840458660e-09 5.328487916981208149e-07 3.228447916856041372e-09 6.352028750325625109e-07 2.358452833466500132e-08 2.058916666666666534e-02 2.794291666666666452e-02 1.633541666666666605e-03 1.582541666666666472e-02 9.534791666666667109e-03 9.534791666666667109e-03 3.648583333333333539e-03 1.681312500000000244e-04 9.527791666666665313e-04 7.132625000000000076e-03 8.123171250168375010e-06 8.528429333333333669e-05 2.623089083408958164e-05 1.482777500024374949e-05 1.463583333358325060e-06 1.360827791693191554e-05 7.026958333333334361e-02 1.265416666666666634e-01 5.887791666666667041e-03 2.073029583333332914e-04
3.900000000000000000e+01 1.018904375017362718e-10 3.676365416666667221e-04 3.008875000000000156e-04 2.671540666687979141e-05 1.459716666666666466e-05 6.343208333333332644e-03 1.311708333333333476e-02 1.039716666666666706e-01 1.182125083400416313e-07 0.000000000000000000e+00 1.009438333333333274e-04 1.111641666666666767e-03 2.142785541666666948e-05 5.487906250000000190e-05 7.811533333333333759e-08 3.806845833333333323e-08 3.460775000000000759e-05 3.716091666666666187e-05 5.442374999999999541e-05 4.714541666666666767e-05 1.175103516667299679e-07 0.000000000000000000e+00 5.838920833333333159e-05 9.133249999999999333e-06 8.652704166666666858e-06 5.502147583333333444e-05 4.501515416666667817e-05 3.865807500000000002e-06 6.134301666666667552e-05 7.239283750000000855e-05 7.563834583333333480e-05 6.897201833333333708e-06 5.628092500000000698e-06 9.894821738333332859e-07 4.400095833333333598e-05 1.416225833333333485e-05 1.809916666666666922e-03 1.821621291666667170e-05 7.807204166666666228e-06 8.717545416666667836e-06 5.573736249999998824e-06 2.995916666666666259e-05 3.935499999999999844e-06 2.222337499999999625e-05 2.531082083333333760e-05 3.049572083333333348e-06 2.134688333333333300e-06 1.487963562500000060e-05 2.810948750000000503e-05 3.069574583333332907e-06 3.069574583333332907e-06 5.618374999999999888e-05 2.011174999999999934e-05 3.197766666666667046e-05 6.592083333333333692e-04 1.895541666666666685e-04 7.806055000000730911e-07 4.328808333333332462e-06 2.726041666666666002e-04 1.704208333333333400e-03 6.135683333633583366e-08 1.746125000000000064e-03 6.210095458337503974e-06 4.239963833333332808e-04 7.985061666666665398e-05 5.832125000000001197e-02 1.703179166666666773e-03 9.511256667194166828e-08 2.356716666666666552e-04 2.618416666666666462e-03 4.926708333333333937e-04 3.814541666666667035e-03 6.768083333333334446e-05 3.350735416666666614e-05 5.314977916814750697e-06 7.354666666666667175e-05 1.438365125074124997e-06 6.411592917033707870e-08 3.541212083502333282e-06 2.570640166728374870e-06 1.257623791694958394e-06 2.422990166788416613e-06 3.037977083505833415e-07 4.237557500236917424e-07 2.608950916808833455e-08 1.182072333416999846e-09 8.621153333888749043e-10 3.342526666863791742e-07 3.268297916855249783e-09 5.655702083672416840e-07 3.457713333538958032e-09 6.774628750351000719e-07 2.507284291810250042e-08 2.062166666666666662e-02 2.802958333333332996e-02 1.642291666666666683e-03 1.594416666666666552e-02 9.616041666666666834e-03 9.616041666666666834e-03 3.686541666666666092e-03 1.700208333333333031e-04 9.633500000000000786e-04 7.145333333333332530e-03 8.813012083514834295e-06 9.508917541666667660e-05 2.974230083413082772e-05 1.620538625026279344e-05 1.593294583360278897e-06 1.482792500028591512e-05 7.040083333333332916e-02 1.267458333333333631e-01 5.899458333333332943e-03 2.170947499999999902e-04
3.950000000000000000e+01 1.111058333352029070e-10 4.088650541666666045e-04 3.062708333333333081e-04 2.976511083356283440e-05 1.542625000000000159e-05 6.364916666666667160e-03 1.314583333333333402e-02 1.043091666666666611e-01 1.259492958405916817e-07 0.000000000000000000e+00 1.068641666666666590e-04 1.116679166666666558e-03 2.278335791666666709e-05 5.897459583333332345e-05 8.404887499999999696e-08 3.881370833333333787e-08 3.528525000000000238e-05 3.776537500000000093e-05 5.477458333333333230e-05 4.849275000000000086e-05 1.426260700000679333e-07 0.000000000000000000e+00 5.951291666666667419e-05 9.578249999999999308e-06 9.091500000000000961e-06 5.841777583333332766e-05 4.850667500000001276e-05 4.155654166666666436e-06 6.528160499999998193e-05 7.698767916666667238e-05 8.046985000000001019e-05 7.328984583333334703e-06 6.026277083333332235e-06 1.085607592666666643e-06 4.508950000000000257e-05 1.475632083333333557e-05 1.827999999999999764e-03 1.964991500000000073e-05 8.421396666666665685e-06 9.608374166666666468e-06 6.143265416666666624e-06 3.006458333333334018e-05 3.951625000000000473e-06 2.259229166666666547e-05 2.646070416666666814e-05 3.188077500000000564e-06 2.231586250000000254e-06 1.582503712499999914e-05 2.927687916666666494e-05 3.265320833333333693e-06 3.265320833333333693e-06 5.647208333333334781e-05 2.053020833333333035e-05 3.248812499999999991e-05 6.751958333333332903e-04 1.899583333333332931e-04 8.628777083334131904e-07 4.694307499999999778e-06 2.733166666666666514e-04 1.707583333333333305e-03 6.510555000323333282e-08 1.752345833333333316e-03 8.068075000004497574e-06 4.611956124999999564e-04 1.055164883333333084e-04 5.846750000000001252e-02 1.740870833333333376e-03 1.011337041723499851e-07 2.379420833333332824e-04 2.649833333333333468e-03 5.037999999999998859e-04 3.859250000000000267e-03 7.197125000000000993e-05 3.629982916666666179e-05 5.700145000159542506e-06 7.418041666666667564e-05 1.535212500080249976e-06 6.824601250395375802e-08 3.762657500182041762e-06 2.791770416733124742e-06 1.352908041697133365e-06 2.577039875131416708e-06 3.244123750186166366e-07 4.522730000256000251e-07 2.797256250154041833e-08 1.260457125090125176e-09 9.260132083934165409e-10 3.548058750213124647e-07 3.494953750204542088e-09 5.982907500365249740e-07 3.690541250223082693e-09 7.201347917044749652e-07 2.657630833487958581e-08 2.065208333333333132e-02 2.811458333333333171e-02 1.650999999999999907e-03 1.606458333333333349e-02 9.698083333333332862e-03 9.698083333333332862e-03 3.725624999999999770e-03 1.719583333333333163e-04 9.744125000000000833e-04 7.156208333333332998e-03 9.525630416862084000e-06 1.057358687500000284e-04 3.360346583417166198e-05 1.764924958361628965e-05 1.727726916695683416e-06 1.609853250030791750e-05 7.054458333333331332e-02 1.269333333333333425e-01 5.910291666666666992e-03 2.273583333333333348e-04
4.000000000000000000e+01 1.206908166686566744e-10 4.552057666666667053e-04 3.121625000000000051e-04 3.303767583357766161e-05 1.629966666666666912e-05 6.387166666666666860e-03 1.317083333333333300e-02 1.046250000000000097e-01 1.337721666744291608e-07 0.000000000000000000e+00 1.129912500000000204e-04 1.121812499999999980e-03 2.415667041666667055e-05 6.329644166666667114e-05 9.031162499999998466e-08 3.954375000000000626e-08 3.594837500000000122e-05 3.835925000000000039e-05 5.510750000000000051e-05 4.982325000000000447e-05 1.725952025000725914e-07 0.000000000000000000e+00 6.059654166666665994e-05 1.004658333333333296e-05 9.550541666666664511e-06 6.182510999999999259e-05 5.219535416666666746e-05 4.469642916666666370e-06 6.924053958333333100e-05 8.160915416666665340e-05 8.532673333333332403e-05 7.785786249999999948e-06 6.454908333333334010e-06 1.187972178041666585e-06 4.615820833333332621e-05 1.536278750000000050e-05 1.847250000000000584e-03 2.113232958333333239e-05 9.056791250000000495e-06 1.054805916666666593e-05 6.744025833333332178e-06 3.016708333333333115e-05 3.967208333333333247e-06 2.295958333333333282e-05 2.763769583333333215e-05 3.329882916666667392e-06 2.330880833333333116e-06 1.679870516666666754e-05 3.047081249999999381e-05 3.473305416666667034e-06 3.473305416666667034e-06 5.675083333333334577e-05 2.094887500000000024e-05 3.299433333333333021e-05 6.910958333333332973e-04 1.903541666666666609e-04 9.487757500000861242e-07 5.079070833333333480e-06 2.739916666666666542e-04 1.710791666666666884e-03 6.884101667010833751e-08 1.758166666666666558e-03 1.051266904167146164e-05 5.011263624999999196e-04 1.380661570833333497e-04 5.858625000000000638e-02 1.780695833333333436e-03 1.071993666727166737e-07 2.402291666666666941e-04 2.681166666666666767e-03 5.152708333333334010e-04 3.903875000000000661e-03 7.650208333333335085e-05 3.924554166666666734e-05 6.090552083503165211e-06 7.483000000000000014e-05 1.633101666752500034e-06 7.239911667087497175e-08 3.984756666860500438e-06 3.018525125070750507e-06 1.449281958365762406e-06 2.731693333473458693e-06 3.453420000198583132e-07 4.811480000273334239e-07 2.989749166831624875e-08 1.340248041762583492e-09 9.913554167308749391e-10 3.754495833561041519e-07 3.725513333552583192e-09 6.309496250388791148e-07 3.926733333572541668e-09 7.629205000402417600e-07 2.808667500164624917e-08 2.067999999999999700e-02 2.819541666666666724e-02 1.659624999999999642e-03 1.618916666666666421e-02 9.782166666666666441e-03 9.782166666666666441e-03 3.765666666666667162e-03 1.739583333333333379e-04 9.856916666666666604e-04 7.166999999999999760e-03 1.025645750020799864e-05 1.172027220833333328e-04 3.781553000087625163e-05 1.914580375030120913e-05 1.865666000030887373e-06 1.741191500032775378e-05 7.066333333333332800e-02 1.271041666666666570e-01 5.920458333333333129e-03 2.380369583333333261e-04
4.050000000000000000e+01 1.306027583354470926e-10 5.072991416666666883e-04 3.186541666666667166e-04 3.654185541692621186e-05 1.721712499999999993e-05 6.408249999999998149e-03 1.319291666666666529e-02 1.049208333333333382e-01 1.416422833416208677e-07 0.000000000000000000e+00 1.192958333333333441e-04 1.126925000000000192e-03 2.554128791666666526e-05 6.782250000000001006e-05 9.691108333333334891e-08 4.025595833333333875e-08 3.659570833333333095e-05 3.894120833333333755e-05 5.543624999999999969e-05 5.115429166666667424e-05 2.079986354167427591e-07 0.000000000000000000e+00 6.165829166666666041e-05 1.053662500000000011e-05 1.003091666666666751e-05 6.521921916666666749e-05 5.608277083333333696e-05 4.808841666666668049e-06 7.322053958333333017e-05 8.622559583333331038e-05 9.020234166666665353e-05 8.271028750000001257e-06 6.917745833333334981e-06 1.296348846333333227e-06 4.718899999999999831e-05 1.597983333333333244e-05 1.867583333333333075e-03 2.265991791666666815e-05 9.712126249999999871e-06 1.153628666666666628e-05 7.375824583333332547e-06 3.026249999999999698e-05 3.981958333333333403e-06 2.332249999999999566e-05 2.884134583333333206e-05 3.474870416666665976e-06 2.432392500000000107e-06 1.779877041666666829e-05 3.169120000000000585e-05 3.694318333333333985e-06 3.694318333333333985e-06 5.701124999999999054e-05 2.136999999999999699e-05 3.349733333333333539e-05 7.067541666666666634e-04 1.907124999999999803e-04 1.037700041666758367e-06 5.482408333333331886e-06 2.746291666666666629e-04 1.713666666666666507e-03 7.256856667032373618e-08 1.763749999999999693e-03 1.368568795833842931e-05 5.438608208333332297e-04 1.787080458333333282e-04 5.871375000000000205e-02 1.823129166666666951e-03 1.132871833397624805e-07 2.425249999999999726e-04 2.712291666666666670e-03 5.272291666666666229e-04 3.948374999999999628e-03 8.125999999999999109e-05 4.234750000000000748e-05 6.484220833513834090e-06 7.549541666666667236e-05 1.731958000091666544e-06 7.657767500447499237e-08 4.207154583539375577e-06 3.249549916741833775e-06 1.546166541701117103e-06 2.886589583482583084e-06 3.666090833544790871e-07 5.103580416958000448e-07 3.185861666842958933e-08 1.421218708435249961e-09 1.057163125068416792e-09 3.959816666909499060e-07 3.958664166901333679e-09 6.632543750413167335e-07 4.164852916922750319e-09 8.057903750427500720e-07 2.960450833508249978e-08 2.070458333333332832e-02 2.827124999999999777e-02 1.668041666666666631e-03 1.631458333333333718e-02 9.865458333333331983e-03 9.865458333333331983e-03 3.806708333333333819e-03 1.759833333333333464e-04 9.971916666666668858e-04 7.177000000000000220e-03 1.099968916688762593e-05 1.295228937500000042e-04 4.238219833424251127e-05 2.069301166698662110e-05 2.006512208366141428e-06 1.876003416701483231e-05 7.077500000000000457e-02 1.272583333333333344e-01 5.929416666666666169e-03 2.491420833333333378e-04
4.100000000000000000e+01 1.408338125022454273e-10 5.658715666666665157e-04 3.258666666666667090e-04 4.027747916694246667e-05 1.818554166666666569e-05 6.430083333333332790e-03 1.321624999999999883e-02 1.052125000000000005e-01 1.495787583421750141e-07 0.000000000000000000e+00 1.258399999999999742e-04 1.132162499999999879e-03 2.694039416666666557e-05 7.258425000000001237e-05 1.038558333333333423e-07 4.095441666666666889e-08 3.722995833333332915e-05 3.951774999999999955e-05 5.576583333333332725e-05 5.248083333333333414e-05 2.495748204167479312e-07 0.000000000000000000e+00 6.268162499999998789e-05 1.105345833333333338e-05 1.053620833333333422e-05 6.861527791666666924e-05 6.019136666666664734e-05 5.179902916666665902e-06 7.720191624999999292e-05 9.086151666666665387e-05 9.508834166666666062e-05 8.787433333333331638e-06 7.419612499999999259e-06 1.411151348500000213e-06 4.821229166666667429e-05 1.660984999999999819e-05 1.889416666666666631e-03 2.423875666666666835e-05 1.038788916666666742e-05 1.257446000000000192e-05 8.039501666666667201e-06 3.035624999999999925e-05 3.996625000000000042e-06 2.368658333333333789e-05 3.007838333333333995e-05 3.623894583333333387e-06 2.536772083333332938e-06 1.883266000000000071e-05 3.294241249999999569e-05 3.930033333333333896e-06 3.930033333333333896e-06 5.727958333333332949e-05 2.179295833333333109e-05 3.399975000000000257e-05 7.222250000000000588e-04 1.910708333333333269e-04 1.129776791666766286e-06 5.905904166666666323e-06 2.752541666666666917e-04 1.716416666666666438e-03 7.625458750388292089e-08 1.769291666666666625e-03 1.776299383333875895e-05 5.897699958333334084e-04 2.289078287500000315e-04 5.883666666666666906e-02 1.868720833333333475e-03 1.194175791734916697e-07 2.448916666666666516e-04 2.743416666666666573e-03 5.397166666666666215e-04 3.993124999999999279e-03 8.628333333333334805e-05 4.562079166666667038e-05 6.881854583525083579e-06 7.619666666666665485e-05 1.831724583431166765e-06 8.080975417141666612e-08 4.430341666885500856e-06 3.484733333413166966e-06 1.643331708369920928e-06 3.041584166825458780e-06 3.881370833558375221e-07 5.397779583643625357e-07 3.385782916854958360e-08 1.503625708441541707e-09 1.124718750072791516e-09 4.165221250258791917e-07 4.195271666917624693e-09 6.951645833772083230e-07 4.404684166940667023e-09 8.488170417120834593e-07 3.112923333519083441e-08 2.072916666666666657e-02 2.834666666666666238e-02 1.676500000000000039e-03 1.644416666666666596e-02 9.950749999999999526e-03 9.950749999999999526e-03 3.849125000000000116e-03 1.780874999999999852e-04 1.009204166666666670e-03 7.185666666666666591e-03 1.175566625023470872e-05 1.427764570833333442e-04 4.732570708428291469e-05 2.229107500033987606e-05 2.150236041701520682e-06 2.014725875036978904e-05 7.090833333333333710e-02 1.274166666666666503e-01 5.938249999999999952e-03 2.607600000000000174e-04
4.150000000000000000e+01 1.513100458356995767e-10 6.310830416666667010e-04 3.337875000000000564e-04 4.422674166695736805e-05 1.919887500000000513e-05 6.449708333333334202e-03 1.323875000000000052e-02 1.055041666666666766e-01 1.575168333426958422e-07 0.000000000000000000e+00 1.325470833333333199e-04 1.137325000000000011e-03 2.834589583333333666e-05 7.757679166666666055e-05 1.111581250000000119e-07 4.163008333333333849e-08 3.784679166666666655e-05 4.008054166666666867e-05 5.609291666666666967e-05 5.379100000000000049e-05 2.973677208334189140e-07 0.000000000000000000e+00 6.366729166666666099e-05 1.159308333333333247e-05 1.106220833333333393e-05 7.197009708333333320e-05 6.448589583333333962e-05 5.581128750000000126e-06 8.116475083333331666e-05 9.545756249999999294e-05 9.994371666666665985e-05 9.332880416666667595e-06 7.960220833333332991e-06 1.530950100458333630e-06 4.919775000000000173e-05 1.724393750000000197e-05 1.912333333333333376e-03 2.585358416666667047e-05 1.108039999999999813e-05 1.365671875000000220e-05 8.730980416666667479e-06 3.044791666666666363e-05 4.010708333333333763e-06 2.404504166666666609e-05 3.133709166666667024e-05 3.775579166666666945e-06 2.642867916666666822e-06 1.988834125000000185e-05 3.421483750000000918e-05 4.178770833333332969e-06 4.178770833333332969e-06 5.754208333333333587e-05 2.221583333333333507e-05 3.449666666666666447e-05 7.376666666666667439e-04 1.914333333333333696e-04 1.223682958333439648e-06 6.345958333333333978e-06 2.758583333333333482e-04 1.719166666666666586e-03 7.989227083742457444e-08 1.774583333333333525e-03 2.285810829167238942e-05 6.383772916666665981e-04 2.892953429166666480e-04 5.894166666666666998e-02 1.917037499999999645e-03 1.255374625071916584e-07 2.472875000000000138e-04 2.774291666666666659e-03 5.526458333333334827e-04 4.037666666666665967e-03 9.151541666666664434e-05 4.905108333333333873e-05 7.278710000202125077e-06 7.694583333333331759e-05 1.931544583436916639e-06 8.503689167167500908e-08 4.650025000230666133e-06 3.721384166750791382e-06 1.739745500038558560e-06 3.195497500167666761e-06 4.098544166904291670e-07 5.694125416994626230e-07 3.588418333532875106e-08 1.587086250114000161e-09 1.193689583410166672e-09 4.367626666940334233e-07 4.433543333599749944e-09 7.267329583795833957e-07 4.644979583624292693e-09 8.914746667144998856e-07 3.265282916862417226e-08 2.075166666666666479e-02 2.841833333333333364e-02 1.684874999999999958e-03 1.657458333333333353e-02 1.003591666666666694e-02 1.003591666666666694e-02 3.892875000000000502e-03 1.802375000000000103e-04 1.021333333333333078e-03 7.196666666666666316e-03 1.251716250024733204e-05 1.568721387499999724e-04 5.260948416765126741e-05 2.392526500035817335e-05 2.295114791703396307e-06 2.155685833372304486e-05 7.100749999999998729e-02 1.275541666666666629e-01 5.947791666666666331e-03 2.727849999999999980e-04
4.200000000000000000e+01 1.618805833358166345e-10 7.023287000000000236e-04 3.423624999999999260e-04 4.832644583363849856e-05 2.024320833333333462e-05 6.469249999999999307e-03 1.325958333333333156e-02 1.057874999999999927e-01 1.654196666765375112e-07 0.000000000000000000e+00 1.393383333333333203e-04 1.142579166666666700e-03 2.974468749999999913e-05 8.272424999999999321e-05 1.187779166666666709e-07 4.227566666666666492e-08 3.843254166666666005e-05 4.062366666666666865e-05 5.640666666666666306e-05 5.508124999999999377e-05 3.509472208334230632e-07 0.000000000000000000e+00 6.459991666666666801e-05 1.214679166666666528e-05 1.160020833333333454e-05 7.526769833333332184e-05 6.893237500000000254e-05 6.006950833333333819e-06 8.506976708333333038e-05 9.997364583333331845e-05 1.047200458333333312e-04 9.899174583333332706e-06 8.532129166666666746e-06 1.653716352750000204e-06 5.012391666666667989e-05 1.787385416666667089e-05 1.936291666666666673e-03 2.748788708333333003e-05 1.178017791666666684e-05 1.476532166666666780e-05 9.440346666666667169e-06 3.053583333333333334e-05 4.024374999999999903e-06 2.439612500000000014e-05 3.259915833333333277e-05 3.927520416666667055e-06 2.749284999999999885e-06 2.095474624999999931e-05 3.548863333333333105e-05 4.438995833333332667e-06 4.438995833333332667e-06 5.779083333333332904e-05 2.263108333333333419e-05 3.498025000000000445e-05 7.527833333333331907e-04 1.917708333333333710e-04 1.317875458333445988e-06 6.795283333333333271e-06 2.764625000000000047e-04 1.721708333333333120e-03 8.345704167096251863e-08 1.779708333333333446e-03 2.902228750000601469e-05 6.891354166666665637e-04 3.598312958333333800e-04 5.905875000000000014e-02 1.967895833333333216e-03 1.316185416742166645e-07 2.496916666666666599e-04 2.804541666666666988e-03 5.658000000000000919e-04 4.081500000000000059e-03 9.688666666666666174e-05 5.256024999999999537e-05 7.670219166878875584e-06 7.771208333333334774e-05 2.031065000109249895e-06 8.924871667192083266e-08 4.866087083575540815e-06 3.955982916754958111e-06 1.833907083373803999e-06 3.347281666843041200e-06 4.317818750249916984e-07 5.989304583678625418e-07 3.793096250210625357e-08 1.671183750119624967e-09 1.263824583414166696e-09 4.567000833621625321e-07 4.672240000281750112e-09 7.575678333818750113e-07 4.884378333641083048e-09 9.335683333835416561e-07 3.416941250205458487e-08 2.077333333333333115e-02 2.848833333333333773e-02 1.693083333333333116e-03 1.670541666666666702e-02 1.011937499999999816e-02 1.011937499999999816e-02 3.937541666666666447e-03 1.824083333333333535e-04 1.033683333333333459e-03 7.204666666666665643e-03 1.327171416692625028e-05 1.716241933333333060e-04 5.814739583435040896e-05 2.556904166704258030e-05 2.438952916705220734e-06 2.296895833374237373e-05 7.112374999999999947e-02 1.276916666666666755e-01 5.955999999999999489e-03 2.850487499999999701e-04
4.250000000000000000e+01 1.725960000025958431e-10 7.802973333333332664e-04 3.516500000000000094e-04 5.260880000031900296e-05 2.132695833333333589e-05 6.488000000000000711e-03 1.328083333333333199e-02 1.060708333333333364e-01 1.733006666770333327e-07 0.000000000000000000e+00 1.462866666666666699e-04 1.147824999999999887e-03 3.114433583333332947e-05 8.807045833333335171e-05 1.267399999999999821e-07 4.289433333333332945e-08 3.899458333333333091e-05 4.114895833333333686e-05 5.671666666666667873e-05 5.633308333333333440e-05 4.107228833334267280e-07 0.000000000000000000e+00 6.549054166666666424e-05 1.271958333333333430e-05 1.215487500000000109e-05 7.851374999999999685e-05 7.354973333333333159e-05 6.464287500000001761e-06 8.892796666666667304e-05 1.044341708333333565e-04 1.094213541666666512e-04 1.049415833333333350e-05 9.143054166666664628e-06 1.780015106083333704e-06 5.102099999999999821e-05 1.850201250000000093e-05 1.961458333333332849e-03 2.914883916666666607e-05 1.249251416666666762e-05 1.590843541666666464e-05 1.017073291666666518e-05 3.062000000000000160e-05 4.037416666666667214e-06 2.474020833333333917e-05 3.387372083333332976e-05 4.080970000000000841e-06 2.856883333333333422e-06 2.203739208333333572e-05 3.677587499999999287e-05 4.710641666666667871e-06 4.710641666666667871e-06 5.804000000000000673e-05 2.304437500000000076e-05 3.545595833333332886e-05 7.678333333333333668e-04 1.921166666666666563e-04 1.412887166666785273e-06 7.258804166666668226e-06 2.770291666666667213e-04 1.724166666666666599e-03 8.694387500448751179e-08 1.784499999999999845e-03 3.639024833333963908e-05 7.423024500000000676e-04 4.414298237500001421e-04 5.915458333333333679e-02 2.021629166666666626e-03 1.376960416745583325e-07 2.521249999999999620e-04 2.834416666666666942e-03 5.792958333333332903e-04 4.124916666666666488e-03 1.024412499999999808e-04 5.618658333333333165e-05 8.059003750221875720e-06 7.851208333333332652e-05 2.130338333448083173e-06 9.345437500549166666e-08 5.078470416919874392e-06 4.188876666758958132e-06 1.926283333375624895e-06 3.497452916851375960e-06 4.537505000261790460e-07 6.284679583695290483e-07 4.000127916888041813e-08 1.756178333458374761e-09 1.335340833418000080e-09 4.763535833635709208e-07 4.910971666963375143e-09 7.877979167173750308e-07 5.124075000324166301e-09 9.754941667191665805e-07 3.568332083548124963e-08 2.079374999999999626e-02 2.855541666666666645e-02 1.701124999999999729e-03 1.683708333333333584e-02 1.020495833333333324e-02 1.020495833333333324e-02 3.983124999999999687e-03 1.846250000000000018e-04 1.046179166666666742e-03 7.213166666666666338e-03 1.402412708360466823e-05 1.871395375000000055e-04 6.399996250104707967e-05 2.723333333372625060e-05 2.582468750040295668e-06 2.439156250042750376e-05 7.122458333333332725e-02 1.278124999999999956e-01 5.963708333333332147e-03 2.976416666666666599e-04
4.300000000000000000e+01 1.835745000027074968e-10 8.668137916666664904e-04 3.618499999999999863e-04 5.713744166699941297e-05 2.246954166666666737e-05 6.507666666666665940e-03 1.329958333333333166e-02 1.063374999999999737e-01 1.812084166775291515e-07 0.000000000000000000e+00 1.534629166666666607e-04 1.153033333333333297e-03 3.255761708333332528e-05 9.369720833333333981e-05 1.351000000000000120e-07 4.350004166666666029e-08 3.954612499999999908e-05 4.166824999999999869e-05 5.701416666666666699e-05 5.759779166666668124e-05 4.781736500000969374e-07 0.000000000000000000e+00 6.634979166666666792e-05 1.332229166666666613e-05 1.273579166666666760e-05 8.174007000000000495e-05 7.843377083333333353e-05 6.960241666666666628e-06 9.277444999999999399e-05 1.088794500000000304e-04 1.141372124999999997e-04 1.112819041666666617e-05 9.803870833333333542e-06 1.911873861958333298e-06 5.189495833333334545e-05 1.913960416666666466e-05 1.988041666666666603e-03 3.086312208333333703e-05 1.322746999999999958e-05 1.710468624999999978e-05 1.093526249999999922e-05 3.070000000000000083e-05 4.049999999999999340e-06 2.508412500000000439e-05 3.518806666666666262e-05 4.239650000000000142e-06 2.967672916666666162e-06 2.315807291666666643e-05 3.810087499999999797e-05 4.999787499999999943e-06 4.999787499999999943e-06 5.828000000000001121e-05 2.346070833333333219e-05 3.593291666666666617e-05 7.827416666666667418e-04 1.924374999999999816e-04 1.509801208333458522e-06 7.742762500000000561e-06 2.775791666666666533e-04 1.726416666666666681e-03 9.039079167134583492e-08 1.789250000000000042e-03 4.523817625000656960e-05 7.990257166666667405e-04 5.366301166666666332e-04 5.925583333333333397e-02 2.079274999999999787e-03 1.437888750082333335e-07 2.546250000000000228e-04 2.863958333333333373e-03 5.934000000000000039e-04 4.168541666666666749e-03 1.082495833333332972e-04 5.999949999999999365e-05 8.449712500231457463e-06 7.937916666666666038e-05 2.230191250120291459e-06 9.769087500572915311e-08 5.290544583597541133e-06 4.422895833429625339e-06 2.018312500044125164e-06 3.647191666859749498e-06 4.760246666940291859e-07 6.581754167045375237e-07 4.210317083565541324e-08 1.842465833463749934e-09 1.408652916755166572e-09 4.958933750316499049e-07 5.152191250311916735e-09 8.176104167195832885e-07 5.364944583674124953e-09 1.017165416721416575e-06 3.720510000224041546e-08 2.081291666666666706e-02 2.861958333333333368e-02 1.709125000000000357e-03 1.697083333333333777e-02 1.028995833333333325e-02 1.028995833333333325e-02 4.030583333333334801e-03 1.868875000000000093e-04 1.059058333333333249e-03 7.220875000000000730e-03 1.478197083361633639e-05 2.037106125000000051e-04 7.024121250107667898e-05 2.894006250040983015e-05 2.727480000042042072e-06 2.584074583377916985e-05 7.133166666666666822e-02 1.279291666666666494e-01 5.970874999999999620e-03 3.108308333333333322e-04
